VOO,^VIX,RSI,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,target
0.24383593199566178,-4.4829758508615924,1.4620121341625167,-1.4259193702193418,-9.178139997798551,-0.27155455792149397,-0.13550447502601592,-7.372095769828979,-0.4392893713193846,3.0517339294898527,1
0.11174104574811494,2.1893031368095173,1.4188852807721455,-4.4829758508615924,-1.4259193702193418,-9.178139997798551,-0.27155455792149397,-0.13550447502601592,-7.372095769828979,-0.4392893713193846,1
-0.6883058078511084,12.352400646846418,0.7517038798541068,2.1893031368095173,-4.4829758508615924,-1.4259193702193418,-9.178139997798551,-0.27155455792149397,-0.13550447502601592,-7.372095769828979,0
0.4247357164228305,-8.632808562575,1.2829853094168289,12.352400646846418,2.1893031368095173,-4.4829758508615924,-1.4259193702193418,-9.178139997798551,-0.27155455792149397,-0.13550447502601592,1
-0.08399365127358394,0.0744896029956088,1.3074920483807733,-8.632808562575,12.352400646846418,2.1893031368095173,-4.4829758508615924,-1.4259193702193418,-9.178139997798551,-0.27155455792149397,0
-0.24844204282752358,-0.0744896029956088,1.0874164684215815,0.0744896029956088,-8.632808562575,12.352400646846418,2.1893031368095173,-4.4829758508615924,-1.4259193702193418,-9.178139997798551,0
0.731501422136116,-2.56617970324462,1.2687471567451898,-0.0744896029956088,0.0744896029956088,-8.632808562575,12.352400646846418,2.1893031368095173,-4.4829758508615924,-1.4259193702193418,1
-0.28716164630449015,1.0646514426208675,1.2773611984870556,-2.56617970324462,-0.0744896029956088,0.0744896029956088,-8.632808562575,12.352400646846418,2.1893031368095173,-4.4829758508615924,0
0.31104852278849293,-4.962260941479801,1.1336985027162454,1.0646514426208675,-2.56617970324462,-0.0744896029956088,0.0744896029956088,-8.632808562575,12.352400646846418,2.1893031368095173,1
-0.19129483798705493,-0.39824976107740717,1.0025621048429756,-4.962260941479801,1.0646514426208675,-2.56617970324462,-0.0744896029956088,0.0744896029956088,-8.632808562575,12.352400646846418,0
-0.2516485878738983,5.3605107025572085,1.2201821157181996,-0.39824976107740717,-4.962260941479801,1.0646514426208675,-2.56617970324462,-0.0744896029956088,0.0744896029956088,-8.632808562575,0
-1.1625442525157403,25.26582954184695,1.1838508151830693,5.3605107025572085,-0.39824976107740717,-4.962260941479801,1.0646514426208675,-2.56617970324462,-0.0744896029956088,0.0744896029956088,0
1.3104190366725277,-13.034699842298325,1.9464350785091231,25.26582954184695,5.3605107025572085,-0.39824976107740717,-4.962260941479801,1.0646514426208675,-2.56617970324462,-0.0744896029956088,1
-0.6490556839603201,3.227153453527265,1.7354442635968994,-13.034699842298325,25.26582954184695,5.3605107025572085,-0.39824976107740717,-4.962260941479801,1.0646514426208675,-2.56617970324462,0
1.0476057863623822,-13.659135910246922,1.4504223906489646,3.227153453527265,-13.034699842298325,25.26582954184695,5.3605107025572085,-0.39824976107740717,-4.962260941479801,1.0646514426208675,1
0.440541578942355,-5.497569487227061,1.143245461781935,-13.659135910246922,3.227153453527265,-13.034699842298325,25.26582954184695,5.3605107025572085,-0.39824976107740717,-4.962260941479801,1
0.13849252246940225,-2.7050190331106894,1.292907418177341,-5.497569487227061,-13.659135910246922,3.227153453527265,-13.034699842298325,25.26582954184695,5.3605107025572085,-0.39824976107740717,1
0.7956521741381728,-6.324897004892982,1.2223217137568096,-2.7050190331106894,-5.497569487227061,-13.659135910246922,3.227153453527265,-13.034699842298325,25.26582954184695,5.3605107025572085,1
-0.04708476714387899,4.123426059212099,1.2796331127440554,-6.324897004892982,-2.7050190331106894,-5.497569487227061,-13.659135910246922,3.227153453527265,-13.034699842298325,25.26582954184695,0
0.3135326376712655,0.411355494673904,1.4276972181977472,4.123426059212099,-6.324897004892982,-2.7050190331106894,-5.497569487227061,-13.659135910246922,3.227153453527265,-13.034699842298325,1
0.129023266053796,1.386080662498923,1.0703159793711046,0.411355494673904,4.123426059212099,-6.324897004892982,-2.7050190331106894,-5.497569487227061,-13.659135910246922,3.227153453527265,1
0.1678950680387814,-0.08100631196739094,0.8767153549087424,1.386080662498923,0.411355494673904,4.123426059212099,-6.324897004892982,-2.7050190331106894,-5.497569487227061,-13.659135910246922,1
-0.39872105163505367,4.747722580233038,1.1365034038482873,-0.08100631196739094,1.386080662498923,0.411355494673904,4.123426059212099,-6.324897004892982,-2.7050190331106894,-5.497569487227061,0
0.2894268078257767,-6.546628544603061,1.0676609611418986,4.747722580233038,-0.08100631196739094,1.386080662498923,0.411355494673904,4.123426059212099,-6.324897004892982,-2.7050190331106894,1
-0.08595095038081979,-1.1618416722202873,0.9304712598022808,-6.546628544603061,4.747722580233038,-0.08100631196739094,1.386080662498923,0.411355494673904,4.123426059212099,-6.324897004892982,0
-0.23873414828035067,2.7173419807181354,1.0653861201920722,-1.1618416722202873,-6.546628544603061,4.747722580233038,-0.08100631196739094,1.386080662498923,0.411355494673904,4.123426059212099,0
-0.38078184861429776,8.110443913694265,0.45195701013835116,2.7173419807181354,-1.1618416722202873,-6.546628544603061,4.747722580233038,-0.08100631196739094,1.386080662498923,0.411355494673904,0
0.18076932934043555,-4.285280081258058,0.6872208367097826,8.110443913694265,2.7173419807181354,-1.1618416722202873,-6.546628544603061,4.747722580233038,-0.08100631196739094,1.386080662498923,1
-0.6262168242822774,13.509391937598414,0.7118938540958654,-4.285280081258058,8.110443913694265,2.7173419807181354,-1.1618416722202873,-6.546628544603061,4.747722580233038,-0.08100631196739094,0
0.17764068746286554,-6.126518600006081,1.3158951959994611,13.509391937598414,-4.285280081258058,8.110443913694265,2.7173419807181354,-1.1618416722202873,-6.546628544603061,4.747722580233038,1
-1.393901901631267,22.994675334098204,1.2855024339460184,-6.126518600006081,13.509391937598414,-4.285280081258058,8.110443913694265,2.7173419807181354,-1.1618416722202873,-6.546628544603061,0
0.219688560587894,-8.486291411652402,1.7736289254926325,22.994675334098204,-6.126518600006081,13.509391937598414,-4.285280081258058,8.110443913694265,2.7173419807181354,-1.1618416722202873,1
-0.8334219235833551,11.778302234434657,1.629984819847258,-8.486291411652402,22.994675334098204,-6.126518600006081,13.509391937598414,-4.285280081258058,8.110443913694265,2.7173419807181354,0
0.6073514240670264,-6.100852811539337,1.8451096085849146,11.778302234434657,-8.486291411652402,22.994675334098204,-6.126518600006081,13.509391937598414,-4.285280081258058,8.110443913694265,1
0.25280740582740435,-4.615270894983281,1.9898476282488915,-6.100852811539337,11.778302234434657,-8.486291411652402,22.994675334098204,-6.126518600006081,13.509391937598414,-4.285280081258058,1
0.11616900002264785,-3.0927031779012015,2.276348578456741,-4.615270894983281,-6.100852811539337,11.778302234434657,-8.486291411652402,22.994675334098204,-6.126518600006081,13.509391937598414,1
-0.4051573075529724,3.4029686317041286,2.1067183372178033,-3.0927031779012015,-4.615270894983281,-6.100852811539337,11.778302234434657,-8.486291411652402,22.994675334098204,-6.126518600006081,0
0.8525121281054204,-7.525240875658756,2.0623539159123423,3.4029686317041286,-3.0927031779012015,-4.615270894983281,-6.100852811539337,11.778302234434657,-8.486291411652402,22.994675334098204,1
0.8294744754509864,-11.303483371481082,2.0135969705516223,-7.525240875658756,3.4029686317041286,-3.0927031779012015,-4.615270894983281,-6.100852811539337,11.778302234434657,-8.486291411652402,1
0.8814475367799446,-5.219913389474762,1.6173434551815413,-11.303483371481082,-7.525240875658756,3.4029686317041286,-3.0927031779012015,-4.615270894983281,-6.100852811539337,11.778302234434657,1
0.34808858798891507,-0.39478327792528134,1.896420683840678,-5.219913389474762,-11.303483371481082,-7.525240875658756,3.4029686317041286,-3.0927031779012015,-4.615270894983281,-6.100852811539337,1
-0.6855693529635332,7.540683822437222,2.2609375571679133,-0.39478327792528134,-5.219913389474762,-11.303483371481082,-7.525240875658756,3.4029686317041286,-3.0927031779012015,-4.615270894983281,0
0.853289527058898,-8.016500889710043,2.0165841851603954,7.540683822437222,-0.39478327792528134,-5.219913389474762,-11.303483371481082,-7.525240875658756,3.4029686317041286,-3.0927031779012015,1
0.08572404019613344,-3.2312957870359593,1.87727741366224,-8.016500889710043,7.540683822437222,-0.39478327792528134,-5.219913389474762,-11.303483371481082,-7.525240875658756,3.4029686317041286,1
-0.0623398170481515,5.199088534378449,1.971008743830543,-3.2312957870359593,-8.016500889710043,7.540683822437222,-0.39478327792528134,-5.219913389474762,-11.303483371481082,-7.525240875658756,0
0.42771662657674625,-6.189194658789132,1.2037768379256972,5.199088534378449,-3.2312957870359593,-8.016500889710043,7.540683822437222,-0.39478327792528134,-5.219913389474762,-11.303483371481082,1
0.18220825978110256,0.3311258035992193,1.2534308089360162,-6.189194658789132,5.199088534378449,-3.2312957870359593,-8.016500889710043,7.540683822437222,-0.39478327792528134,-5.219913389474762,1
-0.38028263321958633,6.169352858684851,0.7395444365980595,0.3311258035992193,-6.189194658789132,5.199088534378449,-3.2312957870359593,-8.016500889710043,7.540683822437222,-0.39478327792528134,0
-0.09334208660431997,-0.07773206034422664,0.8219221957738123,6.169352858684851,0.3311258035992193,-6.189194658789132,5.199088534378449,-3.2312957870359593,-8.016500889710043,7.540683822437222,0
0.19048677009987358,-1.883884406767633,0.9047065181629167,-0.07773206034422664,6.169352858684851,0.3311258035992193,-6.189194658789132,5.199088534378449,-3.2312957870359593,-8.016500889710043,1
0.4688478048274547,-1.6780261123892082,0.9296512174280194,-1.883884406767633,-0.07773206034422664,6.169352858684851,0.3311258035992193,-6.189194658789132,5.199088534378449,-3.2312957870359593,1
0.9120236567990325,-0.9716666446916378,1.0566908965253832,-1.6780261123892082,-1.883884406767633,-0.07773206034422664,6.169352858684851,0.3311258035992193,-6.189194658789132,5.199088534378449,1
-0.29538704644478386,-1.228010656239542,1.234410365237513,-0.9716666446916378,-1.6780261123892082,-1.883884406767633,-0.07773206034422664,6.169352858684851,0.3311258035992193,-6.189194658789132,0
-0.6514337532368408,7.074855673172387,1.6648996027390555,-1.228010656239542,-0.9716666446916378,-1.6780261123892082,-1.883884406767633,-0.07773206034422664,6.169352858684851,0.3311258035992193,0
-0.5778748446587656,9.02040603934009,2.001056269633453,7.074855673172387,-1.228010656239542,-0.9716666446916378,-1.6780261123892082,-1.883884406767633,-0.07773206034422664,6.169352858684851,0
0.5043751351018422,-10.567225835575167,2.0241187075709437,9.02040603934009,7.074855673172387,-1.228010656239542,-0.9716666446916378,-1.6780261123892082,-1.883884406767633,-0.07773206034422664,1
-0.12391528375150784,2.4635556933650715,1.4782938308227052,-10.567225835575167,9.02040603934009,7.074855673172387,-1.228010656239542,-0.9716666446916378,-1.6780261123892082,-1.883884406767633,0
0.5062999228128362,-7.580582054451579,1.5621038570042483,2.4635556933650715,-10.567225835575167,9.02040603934009,7.074855673172387,-1.228010656239542,-0.9716666446916378,-1.6780261123892082,1
0.488427268657432,-4.616843727177944,1.3369592301374404,-7.580582054451579,2.4635556933650715,-10.567225835575167,9.02040603934009,7.074855673172387,-1.228010656239542,-0.9716666446916378,1
0.37527970235755603,-3.2303103128794586,1.296425071518247,-4.616843727177944,-7.580582054451579,2.4635556933650715,-10.567225835575167,9.02040603934009,7.074855673172387,-1.228010656239542,1
0.2785936476850104,-3.0633038560200276,1.4169232147649709,-3.2303103128794586,-4.616843727177944,-7.580582054451579,2.4635556933650715,-10.567225835575167,9.02040603934009,7.074855673172387,1
-0.05334377031411819,-0.7346214964410347,1.7714814500960192,-3.0633038560200276,-3.2303103128794586,-4.616843727177944,-7.580582054451579,2.4635556933650715,-10.567225835575167,9.02040603934009,0
-0.1259596649625827,3.7979253524610623,1.9097609318344035,-0.7346214964410347,-3.0633038560200276,-3.2303103128794586,-4.616843727177944,-7.580582054451579,2.4635556933650715,-10.567225835575167,0
-0.6819392812993819,15.503754563276795,1.5720062449102805,3.7979253524610623,-0.7346214964410347,-3.0633038560200276,-3.2303103128794586,-4.616843727177944,-7.580582054451579,2.4635556933650715,0
-0.3774895889285368,11.609298315080707,2.02398870261803,15.503754563276795,3.7979253524610623,-0.7346214964410347,-3.0633038560200276,-3.2303103128794586,-4.616843727177944,-7.580582054451579,0
0.6423764944120336,-10.475923351971028,2.0617205395800586,11.609298315080707,15.503754563276795,3.7979253524610623,-0.7346214964410347,-3.0633038560200276,-3.2303103128794586,-4.616843727177944,1
-0.7388692398826002,9.524186805072965,1.589512773844406,-10.475923351971028,11.609298315080707,15.503754563276795,3.7979253524610623,-0.7346214964410347,-3.0633038560200276,-3.2303103128794586,0
0.807872057259118,-8.477844011735591,1.4650043423731673,9.524186805072965,-10.475923351971028,11.609298315080707,15.503754563276795,3.7979253524610623,-0.7346214964410347,-3.0633038560200276,1
0.33279127170384726,-6.211267598649606,1.4201077563268585,-8.477844011735591,9.524186805072965,-10.475923351971028,11.609298315080707,15.503754563276795,3.7979253524610623,-0.7346214964410347,1
0.2212703230893176,-1.1938110068042018,1.405033053625413,-6.211267598649606,-8.477844011735591,9.524186805072965,-10.475923351971028,11.609298315080707,15.503754563276795,3.7979253524610623,1
0.21694271368053464,2.9193386300245816,1.6939460726812139,-1.1938110068042018,-6.211267598649606,-8.477844011735591,9.524186805072965,-10.475923351971028,11.609298315080707,15.503754563276795,1
-0.030421603620833793,-4.859575512178882,1.7119436190514707,2.9193386300245816,-1.1938110068042018,-6.211267598649606,-8.477844011735591,9.524186805072965,-10.475923351971028,11.609298315080707,0
-0.14465597606792002,1.2976649930220407,1.8206190583523718,-4.859575512178882,2.9193386300245816,-1.1938110068042018,-6.211267598649606,-8.477844011735591,9.524186805072965,-10.475923351971028,0
0.6265229546828621,-3.4429636970927824,1.5566386534189562,1.2976649930220407,-4.859575512178882,2.9193386300245816,-1.1938110068042018,-6.211267598649606,-8.477844011735591,9.524186805072965,1
0.7503489410582098,1.4078914039645785,1.548031518421544,-3.4429636970927824,1.2976649930220407,-4.859575512178882,2.9193386300245816,-1.1938110068042018,-6.211267598649606,-8.477844011735591,1
0.056372786694858235,2.757678031858113,1.301278431942431,1.4078914039645785,-3.4429636970927824,1.2976649930220407,-4.859575512178882,2.9193386300245816,-1.1938110068042018,-6.211267598649606,1
0.5466584582658918,-2.0202707317519497,1.0563139177095875,2.757678031858113,1.4078914039645785,-3.4429636970927824,1.2976649930220407,-4.859575512178882,2.9193386300245816,-1.1938110068042018,1
-0.40785154629743303,9.938348545590658,1.2273113529152533,-2.0202707317519497,2.757678031858113,1.4078914039645785,-3.4429636970927824,1.2976649930220407,-4.859575512178882,2.9193386300245816,0
0.0037547457286457586,-5.078773033411776,1.075589575923692,9.938348545590658,-2.0202707317519497,2.757678031858113,1.4078914039645785,-3.4429636970927824,1.2976649930220407,-4.859575512178882,1
-0.13881414657008762,2.3060222189821733,0.8890428607152554,-5.078773033411776,9.938348545590658,-2.0202707317519497,2.757678031858113,1.4078914039645785,-3.4429636970927824,1.2976649930220407,0
-0.28197190929999394,5.542608066335042,0.963772003371116,2.3060222189821733,-5.078773033411776,9.938348545590658,-2.0202707317519497,2.757678031858113,1.4078914039645785,-3.4429636970927824,0
-0.2941196978334837,5.183231445848957,0.8365020125740159,5.542608066335042,2.3060222189821733,-5.078773033411776,9.938348545590658,-2.0202707317519497,2.757678031858113,1.4078914039645785,0
-0.2419777223865438,1.5577727671681085,1.0310403133466344,5.183231445848957,5.542608066335042,2.3060222189821733,-5.078773033411776,9.938348545590658,-2.0202707317519497,2.757678031858113,0
0.1890900164680076,-4.959695960627508,1.1017299318111424,1.5577727671681085,5.183231445848957,5.542608066335042,2.3060222189821733,-5.078773033411776,9.938348545590658,-2.0202707317519497,1
0.37710450990093847,-6.869022286720172,0.8979613872802956,-4.959695960627508,1.5577727671681085,5.183231445848957,5.542608066335042,2.3060222189821733,-5.078773033411776,9.938348545590658,1
0.011288759842464913,-0.6069815437863557,0.8260434918209236,-6.869022286720172,-4.959695960627508,1.5577727671681085,5.183231445848957,5.542608066335042,2.3060222189821733,-5.078773033411776,1
0.5667035591560676,-6.038686203161969,0.9789233040758744,-0.6069815437863557,-6.869022286720172,-4.959695960627508,1.5577727671681085,5.183231445848957,5.542608066335042,2.3060222189821733,1
0.052354105999619094,-2.455116732729401,0.988873842047659,-6.038686203161969,-0.6069815437863557,-6.869022286720172,-4.959695960627508,1.5577727671681085,5.183231445848957,5.542608066335042,1
-0.566387392532075,12.52119246769614,1.02372602474209,-2.455116732729401,-6.038686203161969,-0.6069815437863557,-6.869022286720172,-4.959695960627508,1.5577727671681085,5.183231445848957,0
0.543960363700613,-6.727132189438612,1.4202253960822544,12.52119246769614,-2.455116732729401,-6.038686203161969,-0.6069815437863557,-6.869022286720172,-4.959695960627508,1.5577727671681085,1
0.11215923172667175,-8.481037201802089,1.4213188335255924,-6.727132189438612,12.52119246769614,-2.455116732729401,-6.038686203161969,-0.6069815437863557,-6.869022286720172,-4.959695960627508,1
0.8002314908624797,0.4246307045422171,1.1985240478738972,-8.481037201802089,-6.727132189438612,12.52119246769614,-2.455116732729401,-6.038686203161969,-0.6069815437863557,-6.869022286720172,1
-0.07046398115804209,-1.0221544107446245,0.8907595845700664,0.4246307045422171,-8.481037201802089,-6.727132189438612,12.52119246769614,-2.455116732729401,-6.038686203161969,-0.6069815437863557,0
-0.33444557715816003,4.355793257706164,0.988000940534555,-1.0221544107446245,0.4246307045422171,-8.481037201802089,-6.727132189438612,12.52119246769614,-2.455116732729401,-6.038686203161969,0
-0.12291846441163656,1.787214654295699,1.0615488633026635,4.355793257706164,-1.0221544107446245,0.4246307045422171,-8.481037201802089,-6.727132189438612,12.52119246769614,-2.455116732729401,0
-0.2935151530224722,3.714376093774696,0.9268014308262675,1.787214654295699,4.355793257706164,-1.0221544107446245,0.4246307045422171,-8.481037201802089,-6.727132189438612,12.52119246769614,0
0.2774421458174636,-3.794925666495308,0.8740973687866695,3.714376093774696,1.787214654295699,4.355793257706164,-1.0221544107446245,0.4246307045422171,-8.481037201802089,-6.727132189438612,1
-0.011248315854661683,-2.3645615722108104,1.0022224704104252,-3.794925666495308,3.714376093774696,1.787214654295699,4.355793257706164,-1.0221544107446245,0.4246307045422171,-8.481037201802089,0
0.3700476809988196,-0.9950321410848062,1.0700255963666319,-2.3645615722108104,-3.794925666495308,3.714376093774696,1.787214654295699,4.355793257706164,-1.0221544107446245,0.4246307045422171,1
-0.011201868426713446,0.41580259772828754,1.2635056138727456,-0.9950321410848062,-2.3645615722108104,-3.794925666495308,3.714376093774696,1.787214654295699,4.355793257706164,-1.0221544107446245,0
0.08578330544040114,-3.7197909626780046,0.9711416095501364,0.41580259772828754,-0.9950321410848062,-2.3645615722108104,-3.794925666495308,3.714376093774696,1.787214654295699,4.355793257706164,1
-0.8235270259760341,20.278267701498855,1.047325460543278,-3.7197909626780046,0.41580259772828754,-0.9950321410848062,-2.3645615722108104,-3.794925666495308,3.714376093774696,1.787214654295699,0
-0.5654398712027664,4.132815612229113,1.604791167643996,20.278267701498855,-3.7197909626780046,0.41580259772828754,-0.9950321410848062,-2.3645615722108104,-3.794925666495308,3.714376093774696,0
-0.02645849009095258,5.704594072494507,1.2953098881417109,4.132815612229113,20.278267701498855,-3.7197909626780046,0.41580259772828754,-0.9950321410848062,-2.3645615722108104,-3.794925666495308,0
-0.12862930089072577,1.643527727182681,1.5021527706524351,5.704594072494507,4.132815612229113,20.278267701498855,-3.7197909626780046,0.41580259772828754,-0.9950321410848062,-2.3645615722108104,0
-3.282785954330336,36.42947143039259,1.9827095837200732,1.643527727182681,5.704594072494507,4.132815612229113,20.278267701498855,-3.7197909626780046,0.41580259772828754,-0.9950321410848062,0
-2.127321489272127,8.43219547957439,3.6641073524761927,36.42947143039259,1.643527727182681,5.704594072494507,4.132815612229113,20.278267701498855,-3.7197909626780046,0.41580259772828754,0
1.3417747546059289,-15.889906532306064,3.196306005265188,8.43219547957439,36.42947143039259,1.643527727182681,5.704594072494507,4.132815612229113,20.278267701498855,-3.7197909626780046,1
-0.5496050529935737,-0.046938415253894306,1.713279790188035,-15.889906532306064,8.43219547957439,36.42947143039259,1.643527727182681,5.704594072494507,4.132815612229113,20.278267701498855,0
2.106822400422459,-18.96723687590014,2.258883937712297,-0.046938415253894306,-15.889906532306064,8.43219547957439,36.42947143039259,1.643527727182681,5.704594072494507,4.132815612229113,1
0.03493018739186837,-1.2564483840687757,1.6828173943259552,-18.96723687590014,-0.046938415253894306,-15.889906532306064,8.43219547957439,36.42947143039259,1.643527727182681,5.704594072494507,1
-1.414855852223873,14.225757161384145,1.7816102281573303,-1.2564483840687757,-18.96723687590014,-0.046938415253894306,-15.889906532306064,8.43219547957439,36.42947143039259,1.643527727182681,0
-0.07875533319259276,-0.8510693731250019,1.6745255586073478,14.225757161384145,-1.2564483840687757,-18.96723687590014,-0.046938415253894306,-15.889906532306064,8.43219547957439,36.42947143039259,0
-0.4144910602550844,-1.2648790330171522,1.6804440733258692,-0.8510693731250019,14.225757161384145,-1.2564483840687757,-18.96723687590014,-0.046938415253894306,-15.889906532306064,8.43219547957439,0
-0.6030571569235477,5.304835935111818,2.1632071158034045,-1.2648790330171522,-0.8510693731250019,14.225757161384145,-1.2564483840687757,-18.96723687590014,-0.046938415253894306,-15.889906532306064,0
-3.030184488272525,19.74171133088669,1.8840186310698022,5.304835935111818,-1.2648790330171522,-0.8510693731250019,14.225757161384145,-1.2564483840687757,-18.96723687590014,-0.046938415253894306,0
1.7767051599114403,-4.085503473474628,1.8735051958601332,19.74171133088669,5.304835935111818,-1.2648790330171522,-0.8510693731250019,14.225757161384145,-1.2564483840687757,-18.96723687590014,1
-1.7849251540429378,-0.24803430237043678,2.159532879005352,-4.085503473474628,19.74171133088669,5.304835935111818,-1.2648790330171522,-0.8510693731250019,14.225757161384145,-1.2564483840687757,0
-0.5182260113879344,2.2104907771277826,2.6841106491770725,-0.24803430237043678,-4.085503473474628,19.74171133088669,5.304835935111818,-1.2648790330171522,-0.8510693731250019,14.225757161384145,0
1.5183099405826184,-5.620627407022871,2.701851800139083,2.2104907771277826,-0.24803430237043678,-4.085503473474628,19.74171133088669,5.304835935111818,-1.2648790330171522,-0.8510693731250019,1
1.0424273016036878,-9.51817462988882,1.8628609564154333,-5.620627407022871,2.2104907771277826,-0.24803430237043678,-4.085503473474628,19.74171133088669,5.304835935111818,-1.2648790330171522,1
1.031685899206014,-9.32397562381464,1.7958287431179074,-9.51817462988882,-5.620627407022871,2.2104907771277826,-0.24803430237043678,-4.085503473474628,19.74171133088669,5.304835935111818,1
-0.6225460483804568,0.8751668451628891,2.0262043241490297,-9.32397562381464,-9.51817462988882,-5.620627407022871,2.2104907771277826,-0.24803430237043678,-4.085503473474628,19.74171133088669,0
0.5668353197346043,2.280305864867982,1.4910123509453426,0.8751668451628891,-9.32397562381464,-9.51817462988882,-5.620627407022871,2.2104907771277826,-0.24803430237043678,-4.085503473474628,1
0.6309013002173458,-0.25081146029903856,1.8501732407917093,2.280305864867982,0.8751668451628891,-9.32397562381464,-9.51817462988882,-5.620627407022871,2.2104907771277826,-0.24803430237043678,1
2.090162760018899,-19.63827419300701,1.9098785974748793,-0.25081146029903856,2.280305864867982,0.8751668451628891,-9.32397562381464,-9.51817462988882,-5.620627407022871,2.2104907771277826,1
-0.17057266715081454,2.1766198107086687,1.077580022947463,-19.63827419300701,-0.25081146029903856,2.280305864867982,0.8751668451628891,-9.32397562381464,-9.51817462988882,-5.620627407022871,0
-0.9277868534677047,3.756317780146423,0.8699085165938487,2.1766198107086687,-19.63827419300701,-0.25081146029903856,2.280305864867982,0.8751668451628891,-9.32397562381464,-9.51817462988882,0
-1.9496265074203656,16.381417540565877,0.7465368987494924,3.756317780146423,2.1766198107086687,-19.63827419300701,-0.25081146029903856,2.280305864867982,0.8751668451628891,-9.32397562381464,0
-0.16787360866548084,-2.1251123043970033,0.9740503084676485,16.381417540565877,3.756317780146423,2.1766198107086687,-19.63827419300701,-0.25081146029903856,2.280305864867982,0.8751668451628891,0
-0.6863789693545286,5.962509861803333,0.7263672225677283,-2.1251123043970033,16.381417540565877,3.756317780146423,2.1766198107086687,-19.63827419300701,-0.25081146029903856,2.280305864867982,0
1.0298068327712961,-6.162514506111316,0.7200175781109192,5.962509861803333,-2.1251123043970033,16.381417540565877,3.756317780146423,2.1766198107086687,-19.63827419300701,-0.25081146029903856,1
0.25481049242985776,-9.661233926904611,0.6391176738373945,-6.162514506111316,5.962509861803333,-2.1251123043970033,16.381417540565877,3.756317780146423,2.1766198107086687,-19.63827419300701,1
-1.6720280493594863,10.260042300335659,0.6727013889875966,-9.661233926904611,-6.162514506111316,5.962509861803333,-2.1251123043970033,16.381417540565877,3.756317780146423,2.1766198107086687,0
-1.8568422081019165,11.19061706187141,0.7355735517732844,10.260042300335659,-9.661233926904611,-6.162514506111316,5.962509861803333,-2.1251123043970033,16.381417540565877,3.756317780146423,0
0.3330797862726165,-7.767305463484719,0.8409803100661205,11.19061706187141,10.260042300335659,-9.661233926904611,-6.162514506111316,5.962509861803333,-2.1251123043970033,16.381417540565877,1
